Timestamp,Process Temp,Process Temp SP,Steam Flow Rate,Steam Totalizer,QualSteam Valve Opening,Inlet Steam Pressure,Outlet Steam Pressure,Pressure SP
2025-12-04 00:53:00,53.7,54.1,0.0,6538.39404297,100.0,4.4,4.4,1.5
2025-12-04 00:54:00,54.1,54.0,0.0,6538.50683594,55.8,4.4,4.4,1.5
2025-12-04 00:55:00,54.0,54.1,18.41472244,6538.61132812,36.8,4.4,4.2,1.5
2025-12-04 00:56:00,54.0,54.1,0.0,6538.85595703,100.0,4.4,4.5,1.5
2025-12-04 00:57:00,53.8,54.1,0.0,6538.99267578,87.3,4.4,4.4,1.5
2025-12-04 00:58:00,53.9,54.0,0.0,6539.13427734,58.8,4.4,4.4,1.5
2025-12-04 00:59:00,53.7,54.1,0.0,6539.30175781,100.0,4.4,4.4,1.5
2025-12-04 01:00:00,53.7,53.0,0.0,6539.36865234,0.0,4.3,3.5,1.5
2025-12-04 01:01:00,52.8,53.1,0.0,6539.40771484,100.0,4.4,4.4,1.5
2025-12-04 01:02:00,52.9,53.1,0.0,6539.53710938,50.5,4.4,4.4,1.5
2025-12-04 01:03:00,52.9,53.0,15.59812927,6539.56005859,42.3,4.4,4.2,1.5
2025-12-04 01:04:00,52.3,53.1,0.0,6539.69384766,69.5,4.4,4.4,1.5
2025-12-04 01:05:00,51.2,53.1,0.0,6539.69384766,100.0,4.3,4.3,1.5
2025-12-04 01:06:00,50.5,53.1,0.0,6539.69384766,100.0,4.3,4.3,1.5
2025-12-04 01:07:00,49.6,53.1,0.0,6539.69384766,100.0,4.4,4.4,1.5
2025-12-04 01:08:00,48.7,53.1,0.0,6539.69384766,100.0,4.4,4.4,1.5
2025-12-04 01:09:00,45.6,70.1,0.0,6539.72900391,100.0,4.4,4.4,1.5
2025-12-04 01:10:00,44.2,70.1,0.0,6539.72900391,100.0,4.4,4.4,1.5
2025-12-04 01:11:00,41.7,70.1,0.0,6539.72900391,100.0,4.4,4.4,1.5
2025-12-04 01:12:00,40.1,70.1,0.0,6539.72900391,100.0,4.3,4.3,1.5
2025-12-04 01:13:00,38.8,70.1,0.0,6539.72900391,100.0,4.3,4.3,1.5
2025-12-04 01:14:00,37.7,70.1,0.0,6539.72900391,100.0,4.3,4.3,1.5
2025-12-04 01:15:00,37.7,70.1,0.0,6539.72900391,100.0,4.4,4.4,1.5
2025-12-04 01:16:00,37.9,53.1,0.0,6539.76416016,100.0,4.4,4.4,1.5
2025-12-04 01:17:00,37.9,70.1,0.0,6539.82861328,100.0,4.4,4.4,1.5
2025-12-04 01:18:00,38.0,53.1,0.0,6539.89257812,100.0,4.4,4.4,1.5
2025-12-04 01:19:00,38.0,53.1,0.0,6539.89257812,100.0,4.3,4.3,1.5
2025-12-04 01:20:00,37.8,53.1,0.0,6539.89257812,100.0,4.3,4.3,1.5
2025-12-04 01:21:00,37.5,53.1,0.0,6539.89257812,100.0,4.3,4.3,1.5
2025-12-04 01:22:00,37.5,53.1,0.0,6539.89257812,100.0,4.4,4.4,1.5
2025-12-04 01:23:00,37.2,53.1,0.0,6539.89257812,100.0,4.4,4.4,1.5
2025-12-04 01:24:00,37.0,53.0,0.0,6539.89257812,100.0,4.4,4.4,1.5
2025-12-04 01:25:00,36.7,53.0,0.0,6539.89257812,100.0,4.4,4.4,1.5
2025-12-04 01:26:00,36.5,53.0,0.0,6539.89257812,100.0,4.4,4.4,1.5
2025-12-04 01:27:00,36.3,53.0,0.0,6539.89257812,100.0,4.4,4.4,1.5
2025-12-04 01:28:00,36.0,53.0,0.0,6539.89257812,100.0,4.3,4.3,1.5
2025-12-04 01:29:00,35.7,53.1,0.0,6539.89257812,100.0,4.4,4.4,1.5
2025-12-04 01:30:00,35.6,53.1,0.0,6539.89257812,100.0,4.4,4.4,1.5
2025-12-04 01:31:00,36.5,53.1,0.0,6539.89257812,100.0,4.4,4.4,1.5
2025-12-04 01:32:00,40.2,53.0,0.0,6539.89257812,100.0,4.4,4.4,1.5
2025-12-04 01:33:00,43.6,53.1,0.0,6539.89257812,100.0,4.3,4.3,1.5
2025-12-04 01:34:00,48.8,53.1,0.0,6539.89257812,100.0,4.3,4.3,1.5
2025-12-04 01:35:00,54.3,53.1,0.0,6539.89257812,0.0,4.3,3.3,1.5
2025-12-04 01:36:00,54.9,53.0,0.0,6539.89257812,0.0,4.4,3.2,1.5
2025-12-04 01:37:00,53.6,53.1,0.0,6540.06982422,100.0,4.4,4.4,1.5
2025-12-04 01:38:00,53.0,53.1,0.0,6540.06982422,100.0,4.4,4.4,1.5
